,Age,Fare,Parch,PassengerId,Pclass,SibSp,Survived,Is_Master,Name_title_level,PassengerId_10,PassengerId_100,Age_5,Age_10,Age_15,Age_20,Age_child,Cabin_nan,Relation_sum,Singleton,SmallFamily,LargeFamily,SibSpAge_rate,ParchAge_rate,Cabin_num,Name_len,Imp_ticket_fst_h,Imp_ticket_fst_m,Imp_ticket_fst_l,Ticket_common,Fare_avg,Fare_avg_7,Fare_avg_13,Fare_level,Imp_ticket_pre,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Cabin_prefix_A,Cabin_prefix_B,Cabin_prefix_C,Cabin_prefix_D,Cabin_prefix_E,Cabin_prefix_F,Cabin_prefix_G,Cabin_prefix_N,Cabin_prefix_T,Pclass_embarked_C_1,Pclass_embarked_C_2,Pclass_embarked_C_3,Pclass_embarked_Q_1,Pclass_embarked_Q_2,Pclass_embarked_Q_3,Pclass_embarked_S_1,Pclass_embarked_S_2,Pclass_embarked_S_3,Ticket_has_prefix_0,Ticket_has_prefix_1,Ticket_prefix_A.,Ticket_prefix_A./5.,Ticket_prefix_A.5.,Ticket_prefix_A/4,Ticket_prefix_A/4.,Ticket_prefix_A/5,Ticket_prefix_A/5.,Ticket_prefix_A/S,Ticket_prefix_A4.,Ticket_prefix_AQ/3.,Ticket_prefix_AQ/4,Ticket_prefix_C,Ticket_prefix_C.A.,Ticket_prefix_C.A./SOTON,Ticket_prefix_CA,Ticket_prefix_CA.,Ticket_prefix_F.C.,Ticket_prefix_F.C.C.,Ticket_prefix_Fa,Ticket_prefix_LP,Ticket_prefix_NaN,Ticket_prefix_P/PP,Ticket_prefix_PC,Ticket_prefix_PP,Ticket_prefix_S.C./A.4.,Ticket_prefix_S.C./PARIS,Ticket_prefix_S.O./P.P.,Ticket_prefix_S.O.C.,Ticket_prefix_S.O.P.,Ticket_prefix_S.P.,Ticket_prefix_S.W./PP,Ticket_prefix_SC,Ticket_prefix_SC/A.3,Ticket_prefix_SC/A4,Ticket_prefix_SC/AH,Ticket_prefix_SC/PARIS,Ticket_prefix_SC/Paris,Ticket_prefix_SCO/W,Ticket_prefix_SO/C,Ticket_prefix_SOTON/O.Q.,Ticket_prefix_SOTON/O2,Ticket_prefix_SOTON/OQ,Ticket_prefix_STON/O,Ticket_prefix_STON/O2.,Ticket_prefix_STON/OQ.,Ticket_prefix_SW/PP,Ticket_prefix_W./C.,Ticket_prefix_W.E.P.,Ticket_prefix_W/C,Ticket_prefix_WE/P,Ticket_first_1,Ticket_first_2,Ticket_first_3,Ticket_first_4,Ticket_first_5,Ticket_first_6,Ticket_first_7,Ticket_first_8,Ticket_first_9,Ticket_first_A,Ticket_first_C,Ticket_first_F,Ticket_first_L,Ticket_first_P,Ticket_first_S,Ticket_first_W,Pclass_sex_female_1,Pclass_sex_female_2,Pclass_sex_female_3,Pclass_sex_male_1,Pclass_sex_male_2,Pclass_sex_male_3
128,42.0,13.0,0,1020,2,0,2,0,1,102,10,8,4,2,2,0,0,0,1,0,0,0.0,0.0,0,20,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
129,24.0,8.05,0,1021,3,0,2,0,1,102,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,1,0,0,1,8.05,1.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130,32.0,8.05,0,1022,3,0,2,0,1,102,10,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,23,0,1,0,1,8.05,1.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
131,53.0,28.5,0,1023,1,0,2,0,4,102,10,10,5,3,2,0,1,0,1,0,0,0.0,0.0,1,25,1,0,0,1,28.5,4.0,2.0,8,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
132,35.0,25.4667,4,1024,3,0,2,0,3,102,10,7,3,2,1,0,0,4,0,1,0,0.0,11.428571428571429,0,29,0,0,1,5,5.0933399999999995,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,29.0,6.4375,0,1025,3,1,2,0,1,102,10,5,2,1,1,0,0,1,0,1,0,3.4482758620689653,0.0,0,21,1,1,0,1,6.4375,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,43.0,7.8958,0,1026,3,0,2,0,1,102,10,8,4,2,2,0,0,0,1,0,0,0.0,0.0,0,22,1,0,0,1,7.8958,1.0,0.0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
135,24.0,7.8542,0,1027,3,0,2,0,1,102,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,25,1,0,0,1,7.8542,1.0,0.0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,26.5,7.225,0,1028,3,0,2,0,1,102,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,25,1,1,0,1,7.225,1.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,26.0,13.0,0,1029,2,0,2,0,1,102,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,19,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,23.0,8.05,0,1030,3,0,2,0,2,103,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,21,0,1,0,1,8.05,1.0,0.0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
139,40.0,46.9,6,1031,3,1,2,0,1,103,10,8,4,2,2,0,0,7,0,0,1,2.5,15.0,0,30,0,0,1,8,5.8625,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
140,10.0,46.9,2,1032,3,5,2,0,2,103,10,2,1,0,0,1,0,7,0,0,1,50.0,20.0,0,27,0,0,1,8,5.8625,0.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
141,33.0,151.55,0,1033,1,0,2,0,2,103,10,6,3,2,1,0,0,0,1,0,0,0.0,0.0,0,20,1,0,0,6,25.258333333333336,3.0,1.0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,61.0,262.375,3,1034,1,1,2,0,1,103,10,12,6,4,3,0,1,4,0,1,0,1.639344262295082,4.918032786885246,4,26,0,0,1,7,37.482142857142854,5.0,2.0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
143,28.0,26.0,0,1035,2,0,2,0,1,103,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,26,1,1,0,2,13.0,1.0,1.0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
144,42.0,26.55,0,1036,1,0,2,0,1,103,10,8,4,2,2,0,0,0,1,0,0,0.0,0.0,0,53,1,0,0,1,26.55,3.0,2.0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
145,31.0,18.0,0,1037,3,3,2,0,1,103,10,6,3,2,1,0,0,3,0,1,0,9.67741935483871,0.0,0,25,1,0,0,2,9.0,1.0,0.0,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,29.0,51.8625,0,1038,1,0,2,0,1,103,10,5,2,1,1,0,1,0,1,0,0,0.0,0.0,1,27,1,0,0,2,25.93125,3.0,1.0,7,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,22.0,8.05,0,1039,3,0,2,0,1,103,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,16,0,1,0,1,8.05,1.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
148,29.0,26.55,0,1040,1,0,2,0,1,104,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,25,1,0,0,1,26.55,3.0,2.0,7,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,30.0,26.0,1,1041,2,1,2,0,4,104,10,6,3,2,1,0,0,2,0,1,0,3.3333333333333335,3.3333333333333335,0,22,1,1,0,2,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,23.0,83.1583,1,1042,1,0,2,0,3,104,10,4,2,1,1,0,1,1,0,1,0,0.0,4.3478260869565215,1,37,1,0,0,3,27.71943333333333,3.0,2.0,8,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151,29.0,7.8958,0,1043,3,0,2,0,1,104,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,1,0,0,1,7.8958,1.0,0.0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,60.5,8.05,0,1044,3,0,2,0,1,104,10,12,6,4,3,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,1,8.05,1.0,0.0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
153,36.0,12.1833,2,1045,3,0,2,0,3,104,10,7,3,2,1,0,0,2,0,1,0,0.0,5.555555555555555,0,46,1,0,0,2,6.09165,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
154,13.0,31.3875,2,1046,3,4,2,1,5,104,10,2,1,0,0,0,0,6,0,0,1,30.76923076923077,15.384615384615385,0,28,1,0,0,7,4.483928571428572,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
155,24.0,7.55,0,1047,3,0,2,0,1,104,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,0,1,0,1,7.55,1.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
156,29.0,221.7792,0,1048,1,0,2,0,2,104,10,5,2,1,1,0,1,0,1,0,0,0.0,0.0,1,17,0,0,1,4,55.4448,7.0,4.0,8,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
157,23.0,7.8542,0,1049,3,0,2,0,2,104,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,24,1,0,0,1,7.8542,1.0,0.0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
158,42.0,26.55,0,1050,1,0,2,0,1,105,10,8,4,2,2,0,1,0,1,0,0,0.0,0.0,1,24,1,0,0,1,26.55,3.0,2.0,7,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
159,26.0,13.775,2,1051,3,0,2,0,3,105,10,5,2,1,1,0,0,2,0,1,0,0.0,7.6923076923076925,0,35,0,1,0,3,4.591666666666667,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160,22.0,7.7333,0,1052,3,0,2,0,2,105,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,1,7.7333,1.0,0.0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161,7.0,15.2458,1,1053,3,1,2,1,5,105,10,1,0,0,0,1,0,2,0,1,0,14.285714285714285,14.285714285714285,0,30,1,1,0,3,5.081933333333333,0.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
162,26.0,13.5,0,1054,2,0,2,0,2,105,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,20,1,1,0,1,13.5,1.0,1.0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
163,29.0,7.0,0,1055,3,0,2,0,1,105,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,1,0,0,1,7.0,1.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
164,41.0,13.0,0,1056,2,0,2,0,4,105,10,8,4,2,2,0,0,0,1,0,0,0.0,0.0,0,29,1,1,0,1,13.0,1.0,1.0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
165,26.0,22.025,1,1057,3,1,2,0,3,105,10,5,2,1,1,0,0,2,0,1,0,3.8461538461538463,3.8461538461538463,0,42,1,0,0,3,7.341666666666666,1.0,0.0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
166,48.0,50.4958,0,1058,1,0,2,0,1,105,10,9,4,3,2,0,1,0,1,0,0,0.0,0.0,1,18,0,0,1,1,50.4958,7.0,3.0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
167,18.0,34.375,2,1059,3,2,2,0,1,105,10,3,1,1,0,0,0,4,0,1,0,11.11111111111111,11.11111111111111,0,23,0,0,1,5,6.875,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
168,35.0,27.7208,0,1060,1,0,2,0,3,106,10,7,3,2,1,0,0,0,1,0,0,0.0,0.0,0,59,1,0,0,1,27.7208,3.0,2.0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169,22.0,8.9625,0,1061,3,0,2,0,2,106,10,4,2,1,1,0,0,0,1,0,0,0.0,0.0,0,28,0,1,0,1,8.9625,1.0,0.0,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
170,29.0,7.55,0,1062,3,0,2,0,1,106,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,18,0,1,0,1,7.55,1.0,0.0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
171,27.0,7.225,0,1063,3,0,2,0,1,106,10,5,2,1,1,0,0,0,1,0,0,0.0,0.0,0,19,1,1,0,1,7.225,1.0,0.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
